Time,Year,Month,Day,Hour,Weekday,Week,Load,Load_mod,Solar,Wind-Off,Wind-On,WindTot,Avail_Off,Avail_On,Avail_Win,Avail_Sol,Order,Max_Load,Dem_Inc
12.01.2018 19:00 - 12.01.2018 20:00,2018,1,12,20,6,2,67498,0.86,0,,,7536,,,0.168860706,0,284,,
12.01.2018 20:00 - 12.01.2018 21:00,2018,1,12,21,6,2,63966,0.82,0,,,7627,,,0.170899761,0,285,,
12.01.2018 21:00 - 12.01.2018 22:00,2018,1,12,22,6,2,61014,0.78,0,,,7635,,,0.171084621,0,286,,
12.01.2018 22:00 - 12.01.2018 23:00,2018,1,12,23,6,2,58811,0.75,0,,,7480,,,0.1676003,0,287,,
12.01.2018 23:00 - 13.01.2018 00:00,2018,1,12,24,6,2,55207,0.7,0,,,7503,,,0.168121268,0,288,,
13.01.2018 00:00 - 13.01.2018 01:00,2018,1,13,1,7,2,51672,0.66,0,,,7630,,,0.170961381,0,289,,
13.01.2018 01:00 - 13.01.2018 02:00,2018,1,13,2,7,2,49576,0.63,0,,,7814,,,0.175084307,0,290,,
13.01.2018 02:00 - 13.01.2018 03:00,2018,1,13,3,7,2,48190,0.62,0,,,8001,,,0.179280056,0,291,,
13.01.2018 03:00 - 13.01.2018 04:00,2018,1,13,4,7,2,47785,0.61,0,,,8331,,,0.186680036,0,292,,
13.01.2018 04:00 - 13.01.2018 05:00,2018,1,13,5,7,2,47286,0.6,0,,,8774,,,0.196595225,0,293,,
13.01.2018 05:00 - 13.01.2018 06:00,2018,1,13,6,7,2,47188,0.6,0,,,9660,,,0.216453611,0,294,,
13.01.2018 06:00 - 13.01.2018 07:00,2018,1,13,7,7,2,48241,0.62,0,,,10751,,,0.240899873,0,295,,
13.01.2018 07:00 - 13.01.2018 08:00,2018,1,13,8,7,2,52226,0.67,0,,,11708,,,0.26234357,0,296,,
13.01.2018 08:00 - 13.01.2018 09:00,2018,1,13,9,7,2,56242,0.72,77,,,12709,,,0.284767581,0.002642054,297,,
13.01.2018 09:00 - 13.01.2018 10:00,2018,1,13,10,7,2,59885,0.76,714,,,13529,,,0.303152694,0.024659166,298,,
13.01.2018 10:00 - 13.01.2018 11:00,2018,1,13,11,7,2,62358,0.8,1626,,,14183,,,0.317795803,0.056139321,299,,
13.01.2018 11:00 - 13.01.2018 12:00,2018,1,13,12,7,2,63298,0.81,2445,,,14151,,,0.317084374,0.084433469,300,,
13.01.2018 12:00 - 13.01.2018 13:00,2018,1,13,13,7,2,63132,0.81,2545,,,13787,,,0.308928151,0.0878785,301,,
13.01.2018 13:00 - 13.01.2018 14:00,2018,1,13,14,7,2,61270,0.78,2087,,,13544,,,0.303477598,0.072086618,302,,
13.01.2018 14:00 - 13.01.2018 15:00,2018,1,13,15,7,2,59510,0.76,1343,,,13816,,,0.309572358,0.046391352,303,,
13.01.2018 15:00 - 13.01.2018 16:00,2018,1,13,16,7,2,58970,0.75,543,,,14696,,,0.329285098,0.018744766,304,,
13.01.2018 16:00 - 13.01.2018 17:00,2018,1,13,17,7,2,59879,0.76,53,,,15858,,,0.355327873,0.001813174,305,,
13.01.2018 17:00 - 13.01.2018 18:00,2018,1,13,18,7,2,63098,0.81,0,,,17148,,,0.384238771,0,306,,
13.01.2018 18:00 - 13.01.2018 19:00,2018,1,13,19,7,2,63671,0.81,0,,,18037,,,0.404153176,0,307,,
13.01.2018 19:00 - 13.01.2018 20:00,2018,1,13,20,7,2,61287,0.78,0,,,18650,,,0.417888793,0,308,,
13.01.2018 20:00 - 13.01.2018 21:00,2018,1,13,21,7,2,56911,0.73,0,,,19014,,,0.42605622,0,309,,
13.01.2018 21:00 - 13.01.2018 22:00,2018,1,13,22,7,2,54082,0.69,0,,,19101,,,0.427994443,0,310,,
13.01.2018 22:00 - 13.01.2018 23:00,2018,1,13,23,7,2,53900,0.69,0,,,18483,,,0.414157993,0,311,,
13.01.2018 23:00 - 14.01.2018 00:00,2018,1,13,24,7,2,50445,0.64,0,,,17796,,,0.398747437,0,312,,
14.01.2018 00:00 - 14.01.2018 01:00,2018,1,14,1,1,3,47386,0.6,0,,,16757,,,0.37546635,0,313,,
14.01.2018 01:00 - 14.01.2018 02:00,2018,1,14,2,1,3,45901,0.59,0,,,16566,,,0.371186574,0,314,,
14.01.2018 02:00 - 14.01.2018 03:00,2018,1,14,3,1,3,44478,0.57,0,,,16637,,,0.372777485,0,315,,
14.01.2018 03:00 - 14.01.2018 04:00,2018,1,14,4,1,3,44154,0.56,0,,,16336,,,0.366049722,0,316,,
14.01.2018 04:00 - 14.01.2018 05:00,2018,1,14,5,1,3,44149,0.56,0,,,16551,,,0.370861669,0,317,,
14.01.2018 05:00 - 14.01.2018 06:00,2018,1,14,6,1,3,43666,0.56,0,,,16766,,,0.37568482,0,318,,
14.01.2018 06:00 - 14.01.2018 07:00,2018,1,14,7,1,3,43003,0.55,0,,,17042,,,0.381869209,0,319,,
14.01.2018 07:00 - 14.01.2018 08:00,2018,1,14,8,1,3,44608,0.57,0,,,17074,,,0.38258624,0,320,,
14.01.2018 08:00 - 14.01.2018 09:00,2018,1,14,9,1,3,47811,0.61,222,,,16644,,,0.372951141,0.007667136,321,,
14.01.2018 09:00 - 14.01.2018 10:00,2018,1,14,10,1,3,51739,0.66,1757,,,15931,,,0.356974803,0.060689524,322,,
14.01.2018 10:00 - 14.01.2018 11:00,2018,1,14,11,1,3,53743,0.69,4206,,,15651,,,0.350689582,0.14526114,323,,
14.01.2018 11:00 - 14.01.2018 12:00,2018,1,14,12,1,3,56819,0.73,6438,,,15098,,,0.3383096,0.222338304,324,,
14.01.2018 12:00 - 14.01.2018 13:00,2018,1,14,13,1,3,56918,0.73,7315,,,14528,,,0.325520687,0.25261831,325,,
14.01.2018 13:00 - 14.01.2018 14:00,2018,1,14,14,1,3,54679,0.7,6644,,,13864,,,0.310647904,0.229444219,326,,
14.01.2018 14:00 - 14.01.2018 15:00,2018,1,14,15,1,3,53560,0.68,4567,,,13560,,,0.303836114,0.157737504,327,,
14.01.2018 15:00 - 14.01.2018 16:00,2018,1,14,16,1,3,53612,0.68,1907,,,13442,,,0.301203267,0.065844119,328,,
14.01.2018 16:00 - 14.01.2018 17:00,2018,1,14,17,1,3,55071,0.7,192,,,14458,,,0.323952183,0.006631036,329,,
14.01.2018 17:00 - 14.01.2018 18:00,2018,1,14,18,1,3,60005,0.77,0,,,16805,,,0.376558701,0,330,,
14.01.2018 18:00 - 14.01.2018 19:00,2018,1,14,19,1,3,61711,0.79,0,,,18482,,,0.414135586,0,331,,
14.01.2018 19:00 - 14.01.2018 20:00,2018,1,14,20,1,3,60391,0.77,0,,,18693,,,0.418852303,0,332,,
14.01.2018 20:00 - 14.01.2018 21:00,2018,1,14,21,1,3,58488,0.75,0,,,18479,,,0.414057161,0,333,,
14.01.2018 21:00 - 14.01.2018 22:00,2018,1,14,22,1,3,56119,0.72,0,,,18593,,,0.416611582,0,334,,
14.01.2018 22:00 - 14.01.2018 23:00,2018,1,14,23,1,3,56343,0.72,0,,,18455,,,0.413513786,0,335,,
14.01.2018 23:00 - 15.01.2018 00:00,2018,1,14,24,1,3,53380,0.68,0,,,18295,,,0.409934235,0,336,,
15.01.2018 00:00 - 15.01.2018 01:00,2018,1,15,1,2,3,50636,0.65,0,,,18913,,,0.423776286,0,337,,
15.01.2018 01:00 - 15.01.2018 02:00,2018,1,15,2,2,3,48686,0.62,0,,,19751,,,0.442570331,0,338,,
15.01.2018 02:00 - 15.01.2018 03:00,2018,1,15,3,2,3,48311,0.62,0,,,19984,,,0.44779121,0,339,,
15.01.2018 03:00 - 15.01.2018 04:00,2018,1,15,4,2,3,48445,0.62,0,,,20421,,,0.457577557,0,340,,
15.01.2018 04:00 - 15.01.2018 05:00,2018,1,15,5,2,3,49885,0.64,0,,,21342,,,0.478214594,0,341,,
15.01.2018 05:00 - 15.01.2018 06:00,2018,1,15,6,2,3,54813,0.7,0,,,22608,,,0.506570913,0,342,,
15.01.2018 06:00 - 15.01.2018 07:00,2018,1,15,7,2,3,64105,0.82,0,,,23424,,,0.524871999,0,343,,
15.01.2018 07:00 - 15.01.2018 08:00,2018,1,15,8,2,3,71006,0.91,0,,,24702,,,0.553502807,0,344,,
15.01.2018 08:00 - 15.01.2018 09:00,2018,1,15,9,2,3,73399,0.94,268,,,26097,,,0.584755257,0.009255822,345,,
15.01.2018 09:00 - 15.01.2018 10:00,2018,1,15,10,2,3,73780,0.94,2175,,,26441,,,0.59247454,0.075125843,346,,
15.01.2018 10:00 - 15.01.2018 11:00,2018,1,15,11,2,3,74376,0.95,4626,,,26979,,,0.604529617,0.159766532,347,,
15.01.2018 11:00 - 15.01.2018 12:00,2018,1,15,12,2,3,75289,0.96,6306,,,28194,,,0.631737567,0.217779466,348,,
15.01.2018 12:00 - 15.01.2018 13:00,2018,1,15,13,2,3,75745,0.97,6715,,,29271,,,0.655886933,0.231904955,349,,
15.01.2018 13:00 - 15.01.2018 14:00,2018,1,15,14,2,3,75009,0.96,5459,,,30377,,,0.680663701,0.188518291,350,,
15.01.2018 14:00 - 15.01.2018 15:00,2018,1,15,15,2,3,74465,0.95,3329,,,31896,,,0.714705849,0.114963866,351,,
15.01.2018 15:00 - 15.01.2018 16:00,2018,1,15,16,2,3,74561,0.95,1294,,,34223,,,0.766841816,0.044681788,352,,
15.01.2018 16:00 - 15.01.2018 17:00,2018,1,15,17,2,3,74393,0.95,108,,,36742,,,0.823274365,0.003738592,353,,
15.01.2018 17:00 - 15.01.2018 18:00,2018,1,15,18,2,3,77759,0.99,0,,,38869,,,0.870934493,0,354,,
15.01.2018 18:00 - 15.01.2018 19:00,2018,1,15,19,2,3,77235,0.99,0,,,40046,,,0.897307774,0,355,,
15.01.2018 19:00 - 15.01.2018 20:00,2018,1,15,20,2,3,75228,0.96,0,,,40499,,,0.907458239,0,356,,
15.01.2018 20:00 - 15.01.2018 21:00,2018,1,15,21,2,3,71008,0.91,0,,,41141,,,0.921854869,0,357,,
15.01.2018 21:00 - 15.01.2018 22:00,2018,1,15,22,2,3,67662,0.86,0,,,41933,,,0.939606978,0,358,,
15.01.2018 22:00 - 15.01.2018 23:00,2018,1,15,23,2,3,65402,0.83,0,,,40474,,,0.906898058,0,359,,
15.01.2018 23:00 - 16.01.2018 00:00,2018,1,15,24,2,3,61188,0.78,0,,,39236,,,0.879163539,0,360,,
16.01.2018 00:00 - 16.01.2018 01:00,2018,1,16,1,3,3,57749,0.74,0,,,38179,,,0.85547352,0,361,,
16.01.2018 01:00 - 16.01.2018 02:00,2018,1,16,2,3,3,54891,0.7,0,,,37493,,,0.840118982,0,362,,
16.01.2018 02:00 - 16.01.2018 03:00,2018,1,16,3,3,3,54186,0.69,0,,,36349,,,0.814468333,0,363,,
16.01.2018 03:00 - 16.01.2018 04:00,2018,1,16,4,3,3,54301,0.69,0,,,34317,,,0.76893689,0,364,,
16.01.2018 04:00 - 16.01.2018 05:00,2018,1,16,5,3,3,55130,0.7,0,,,32056,,,0.718279799,0,365,,
16.01.2018 05:00 - 16.01.2018 06:00,2018,1,16,6,3,3,57668,0.74,0,,,31215,,,0.699435338,0,366,,
16.01.2018 06:00 - 16.01.2018 07:00,2018,1,16,7,3,3,65548,0.84,0,,,30392,,,0.680994208,0,367,,
16.01.2018 07:00 - 16.01.2018 08:00,2018,1,16,8,3,3,72287,0.92,0,,,28023,,,0.627917138,0,368,,
16.01.2018 08:00 - 16.01.2018 09:00,2018,1,16,9,3,3,74368,0.95,104,,,27022,,,0.605476321,0.003591811,369,,
16.01.2018 09:00 - 16.01.2018 10:00,2018,1,16,10,3,3,74502,0.95,1092,,,26164,,,0.586262142,0.037714019,370,,
16.01.2018 10:00 - 16.01.2018 11:00,2018,1,16,11,3,3,75847,0.97,2335,,,25397,,,0.569064611,0.080643072,371,,
16.01.2018 11:00 - 16.01.2018 12:00,2018,1,16,12,3,3,76282,0.97,3499,,,25250,,,0.565781955,0.120835096,372,,
16.01.2018 12:00 - 16.01.2018 13:00,2018,1,16,13,3,3,76280,0.97,4045,,,25760,,,0.577215232,0.139709374,373,,
16.01.2018 13:00 - 16.01.2018 14:00,2018,1,16,14,3,3,75745,0.97,3525,,,25933,,,0.581086077,0.121733049,374,,
16.01.2018 14:00 - 16.01.2018 15:00,2018,1,16,15,3,3,74400,0.95,2521,,,25699,,,0.575831587,0.087075523,375,,
16.01.2018 15:00 - 16.01.2018 16:00,2018,1,16,16,3,3,74130,0.95,1270,,,26747,,,0.599325543,0.043852908,376,,
16.01.2018 16:00 - 16.01.2018 17:00,2018,1,16,17,3,3,73559,0.94,154,,,27294,,,0.611587887,0.00531001,377,,
16.01.2018 17:00 - 16.01.2018 18:00,2018,1,16,18,3,3,76325,0.97,0,,,28223,,,0.632387376,0,378,,
16.01.2018 18:00 - 16.01.2018 19:00,2018,1,16,19,3,3,76302,0.97,0,,,27939,,,0.626040535,0,379,,
16.01.2018 19:00 - 16.01.2018 20:00,2018,1,16,20,3,3,74657,0.95,0,,,26794,,,0.600384284,0,380,,
16.01.2018 20:00 - 16.01.2018 21:00,2018,1,16,21,3,3,70361,0.9,0,,,26423,,,0.59207121,0,381,,
16.01.2018 21:00 - 16.01.2018 22:00,2018,1,16,22,3,3,66406,0.85,0,,,26284,,,0.588945405,0,382,,
16.01.2018 22:00 - 16.01.2018 23:00,2018,1,16,23,3,3,63520,0.81,0,,,25279,,,0.566431764,0,383,,
16.01.2018 23:00 - 17.01.2018 00:00,2018,1,16,24,3,3,58524,0.75,0,,,24220,,,0.54269133,0,384,,
17.01.2018 00:00 - 17.01.2018 01:00,2018,1,17,1,4,3,55933,0.71,0,,,22990,,,0.51514167,0,385,,
17.01.2018 01:00 - 17.01.2018 02:00,2018,1,17,2,4,3,53660,0.69,0,,,21725,,,0.48678535,0,386,,
17.01.2018 02:00 - 17.01.2018 03:00,2018,1,17,3,4,3,52729,0.67,0,,,21040,,,0.471447618,0,387,,
17.01.2018 03:00 - 17.01.2018 04:00,2018,1,17,4,4,3,53022,0.68,0,,,20949,,,0.469408562,0,388,,
17.01.2018 04:00 - 17.01.2018 05:00,2018,1,17,5,4,3,54539,0.7,0,,,21289,,,0.477027012,0,389,,
17.01.2018 05:00 - 17.01.2018 06:00,2018,1,17,6,4,3,57928,0.74,0,,,21830,,,0.489138107,0,390,,
17.01.2018 06:00 - 17.01.2018 07:00,2018,1,17,7,4,3,65496,0.84,0,,,23055,,,0.516592536,0,391,,
17.01.2018 07:00 - 17.01.2018 08:00,2018,1,17,8,4,3,72066,0.92,0,,,23746,,,0.532075916,0,392,,
17.01.2018 08:00 - 17.01.2018 09:00,2018,1,17,9,4,3,74901,0.96,104,,,24835,,,0.556488567,0.003574543,393,,
17.01.2018 09:00 - 17.01.2018 10:00,2018,1,17,10,4,3,75447,0.96,883,,,25002,,,0.560224968,0.030478592,394,,
17.01.2018 10:00 - 17.01.2018 11:00,2018,1,17,11,4,3,76677,0.98,2402,,,25601,,,0.573635681,0.082948394,395,,
17.01.2018 11:00 - 17.01.2018 12:00,2018,1,17,12,4,3,77654,0.99,3798,,,27311,,,0.611968809,0.13115292,396,,
17.01.2018 12:00 - 17.01.2018 13:00,2018,1,17,13,4,3,77269,0.99,4049,,,29027,,,0.65040277,0.139830252,397,,
17.01.2018 13:00 - 17.01.2018 14:00,2018,1,17,14,4,3,76279,0.97,3742,,,29637,,,0.664082369,0.12924477,398,,
17.01.2018 14:00 - 17.01.2018 15:00,2018,1,17,15,4,3,75866,0.97,2641,,,30663,,,0.687077764,0.091202652,399,,
17.01.2018 15:00 - 17.01.2018 16:00,2018,1,17,16,4,3,75366,0.96,1094,,,31137,,,0.697687576,0.037783093,400,,
17.01.2018 16:00 - 17.01.2018 17:00,2018,1,17,17,4,3,74662,0.95,152,,,32181,,,0.721091903,0.005232302,401,,
17.01.2018 17:00 - 17.01.2018 18:00,2018,1,17,18,4,3,77382,0.99,0,,,32674,,,0.732133054,0,402,,
17.01.2018 18:00 - 17.01.2018 19:00,2018,1,17,19,4,3,77066,0.98,0,,,32769,,,0.734256137,0,403,,
17.01.2018 19:00 - 17.01.2018 20:00,2018,1,17,20,4,3,75600,0.97,0,,,32351,,,0.724895526,0,404,,
17.01.2018 20:00 - 17.01.2018 21:00,2018,1,17,21,4,3,71015,0.91,0,,,31757,,,0.711591248,0,405,,
17.01.2018 21:00 - 17.01.2018 22:00,2018,1,17,22,4,3,66954,0.85,0,,,31493,,,0.705675745,0,406,,
17.01.2018 22:00 - 17.01.2018 23:00,2018,1,17,23,4,3,64604,0.82,0,,,30663,,,0.687060959,0,407,,
17.01.2018 23:00 - 18.01.2018 00:00,2018,1,17,24,4,3,60251,0.77,0,,,30563,,,0.684837044,0,408,,
18.01.2018 00:00 - 18.01.2018 01:00,2018,1,18,1,5,3,57315,0.73,0,,,29855,,,0.668961538,0,409,,
18.01.2018 01:00 - 18.01.2018 02:00,2018,1,18,2,5,3,54768,0.7,0,,,29416,,,0.659124775,0,410,,
18.01.2018 02:00 - 18.01.2018 03:00,2018,1,18,3,5,3,53746,0.69,0,,,28976,,,0.649271206,0,411,,
18.01.2018 03:00 - 18.01.2018 04:00,2018,1,18,4,5,3,53249,0.68,0,,,27626,,,0.619010274,0,412,,
18.01.2018 04:00 - 18.01.2018 05:00,2018,1,18,5,5,3,54466,0.7,0,,,28001,,,0.627429781,0,413,,
18.01.2018 05:00 - 18.01.2018 06:00,2018,1,18,6,5,3,57777,0.74,0,,,28642,,,0.641792801,0,414,,
18.01.2018 06:00 - 18.01.2018 07:00,2018,1,18,7,5,3,65692,0.84,0,,,30117,,,0.674837828,0,415,,
18.01.2018 07:00 - 18.01.2018 08:00,2018,1,18,8,5,3,72829,0.93,0,,,31733,,,0.711042271,0,416,,
18.01.2018 08:00 - 18.01.2018 09:00,2018,1,18,9,5,3,75901,0.97,51,,,33819,,,0.757783703,0.001770003,417,,
18.01.2018 09:00 - 18.01.2018 10:00,2018,1,18,10,5,3,76706,0.98,522,,,34696,,,0.777429221,0.01802813,418,,
18.01.2018 10:00 - 18.01.2018 11:00,2018,1,18,11,5,3,77791,0.99,1486,,,35258,,,0.790022071,0.051321458,419,,
18.01.2018 11:00 - 18.01.2018 12:00,2018,1,18,12,5,3,78207,1,2578,,,35138,,,0.787338808,0.089035478,420,,
18.01.2018 12:00 - 18.01.2018 13:00,2018,1,18,13,5,3,78327,1,3129,,,34644,,,0.776280852,0.108047902,421,,
18.01.2018 13:00 - 18.01.2018 14:00,2018,1,18,14,5,3,76688,0.98,3287,,,34443,,,0.771777003,0.113521961,422,,
18.01.2018 14:00 - 18.01.2018 15:00,2018,1,18,15,5,3,75482,0.96,2946,,,33120,,,0.74213227,0.10173633,423,,
18.01.2018 15:00 - 18.01.2018 16:00,2018,1,18,16,5,3,74381,0.95,1571,,,31683,,,0.709933114,0.054265708,424,,
18.01.2018 16:00 - 18.01.2018 17:00,2018,1,18,17,5,3,73529,0.94,241,,,28390,,,0.636140583,0.008314698,425,,
18.01.2018 17:00 - 18.01.2018 18:00,2018,1,18,18,5,3,76399,0.98,0,,,26492,,,0.593600502,0,426,,
18.01.2018 18:00 - 18.01.2018 19:00,2018,1,18,19,5,3,75869,0.97,0,,,25699,,,0.575831587,0,427,,
18.01.2018 19:00 - 18.01.2018 20:00,2018,1,18,20,5,3,73474,0.94,0,,,25271,,,0.566252507,0,428,,
18.01.2018 20:00 - 18.01.2018 21:00,2018,1,18,21,5,3,69787,0.89,0,,,25307,,,0.567064768,0,429,,
18.01.2018 21:00 - 18.01.2018 22:00,2018,1,18,22,5,3,66012,0.84,0,,,23338,,,0.522933776,0,430,,
18.01.2018 22:00 - 18.01.2018 23:00,2018,1,18,23,5,3,63291,0.81,0,,,20272,,,0.454244485,0,431,,
18.01.2018 23:00 - 19.01.2018 00:00,2018,1,18,24,5,3,58769,0.75,0,,,17164,,,0.384597286,0,432,,
19.01.2018 00:00 - 19.01.2018 01:00,2018,1,19,1,6,3,55410,0.71,0,,,14991,,,0.335906428,0,433,,
19.01.2018 01:00 - 19.01.2018 02:00,2018,1,19,2,6,3,52847,0.67,0,,,13244,,,0.296749835,0,434,,
19.01.2018 02:00 - 19.01.2018 03:00,2018,1,19,3,6,3,52510,0.67,0,,,12345,,,0.276605756,0,435,,
19.01.2018 03:00 - 19.01.2018 04:00,2018,1,19,4,6,3,52268,0.67,0,,,11668,,,0.261452883,0,436,,
19.01.2018 04:00 - 19.01.2018 05:00,2018,1,19,5,6,3,53420,0.68,0,,,11535,,,0.258472725,0,437,,
19.01.2018 05:00 - 19.01.2018 06:00,2018,1,19,6,6,3,56654,0.72,0,,,11557,,,0.258965683,0,438,,
19.01.2018 06:00 - 19.01.2018 07:00,2018,1,19,7,6,3,63898,0.82,0,,,11553,,,0.258870453,0,439,,
19.01.2018 07:00 - 19.01.2018 08:00,2018,1,19,8,6,3,69592,0.89,0,,,11999,,,0.268852863,0,440,,
19.01.2018 08:00 - 19.01.2018 09:00,2018,1,19,9,6,3,71441,0.91,152,,,12261,,,0.274740356,0.00524957,441,,
19.01.2018 09:00 - 19.01.2018 10:00,2018,1,19,10,6,3,71389,0.91,1452,,,12198,,,0.273323101,0.050147212,442,,
19.01.2018 10:00 - 19.01.2018 11:00,2018,1,19,11,6,3,72246,0.92,3612,,,12056,,,0.270130074,0.124729103,443,,
19.01.2018 11:00 - 19.01.2018 12:00,2018,1,19,12,6,3,72635,0.93,5023,,,11960,,,0.267990186,0.173486216,444,,
19.01.2018 12:00 - 19.01.2018 13:00,2018,1,19,13,6,3,72352,0.92,5340,,,11754,,,0.263363098,0.18440843,445,,
19.01.2018 13:00 - 19.01.2018 14:00,2018,1,19,14,6,3,71465,0.91,4991,,,11943,,,0.267614865,0.172363775,446,,
19.01.2018 14:00 - 19.01.2018 15:00,2018,1,19,15,6,3,69303,0.88,3722,,,10891,,,0.24403128,0.128536769,447,,
19.01.2018 15:00 - 19.01.2018 16:00,2018,1,19,16,6,3,68346,0.87,1981,,,11134,,,0.249476232,0.068425733,448,,
19.01.2018 16:00 - 19.01.2018 17:00,2018,1,19,17,6,3,68000,0.87,264,,,11569,,,0.259228968,0.009100407,449,,
19.01.2018 17:00 - 19.01.2018 18:00,2018,1,19,18,6,3,70677,0.9,0,,,12085,,,0.270796688,0,450,,
19.01.2018 18:00 - 19.01.2018 19:00,2018,1,19,19,6,3,70611,0.9,0,,,13196,,,0.295685492,0,451,,
19.01.2018 19:00 - 19.01.2018 20:00,2018,1,19,20,6,3,68995,0.88,0,,,13588,,,0.304457914,0,452,,
